"companyName","profileUrl","location","logoUrl","companyType","revenue","establishedYear","description","isVerified","api_status","api_confidence","api_company_linkedin","api_website","api_num_employees","api_industry","api_has_div8_estimators","api_icp_match","api_notes","api_company_name","api_description","api_leads_raw_json","api_lead_count","is_qualified","qualification_reason","api_error"
"Maverick Door and Millwork, Inc.","https://www.thomasnet.com/company/maverick-door-and-millwork-inc-30756399/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=32","Schertz, TX 78154","","Custom Manufacturer*","$1 - 4.9 Mil Revenue","1992.0","Custom manufacturer of handcrafted wood doors for residential and commercial industries. Products include rustic and conservation doors, interiors, casings, grooved, and raised panels. Capabilities include architectural millwork, woodwork and milling.","No","Success","9.0","","https://maverickdoor.com","Small to medium (estimated)","Custom handcrafted wood door manufacturing and architectural millwork","No direct evidence found","Yes, Maverick Door and Millwork, Inc. aligns closely with other door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation due to similar product focus on wood doors and architectural millwork, with an artisanal craftsmanship differentiation.","Maverick Door and Millwork, Inc. is a small to medium-sized custom manufacturer specializing in handcrafted wood doors and architectural millwork, primarily serving residential and commercial industries. The company emphasizes artisanal craftsmanship and quality wood products. It operates out of Schertz, Texas, servicing San Antonio and Austin regions. Their product focus and industry alignment make them a strong ICP match among door manufacturers and suppliers. There is no public evidence of Division 8 estimators on staff, and no company LinkedIn profile is available, though key leadership profiles exist for Karl Mayer (President and Owner) and Jackie Baer (Executive Administrator). The company phone is publicly listed, but direct personal contact details for executives are unavailable.","Maverick Door and Millwork, Inc.","Custom manufacturer of handcrafted wood doors for residential and commercial industries. Products include rustic and conservation doors, interiors, casings, grooved, and raised panels. Capabilities include architectural millwork, woodwork and milling.","[{""name"": ""Karl Mayer"", ""email"": """", ""company"": ""Maverick Door and Millwork, Inc."", ""title"": ""President and Owner"", ""phone"": """", ""score"": ""8"", ""linkedin"": ""https://www.linkedin.com/in/karl-mayer-97344814""}, {""name"": ""Jackie Baer"", ""email"": """", ""company"": ""Maverick Door and Millwork, Inc."", ""title"": ""Executive Administrator"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/jackie-baer-28435a46""}, {""name"": ""Craig Montgomery"", ""email"": """", ""company"": ""Maverick Door and Millwork, Inc."", ""title"": ""Owner"", ""phone"": """", ""score"": ""7"", ""linkedin"": """"}]","3.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Hammel Misc. Metals, Inc.","https://www.thomasnet.com/company/hammel-misc-metals-inc-30756478/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=32","Ludlow, KY 41016","","Custom Manufacturer*","$1 Mil Revenue","2001.0","Custom manufacturer of metal fabricated products. Products include stairs, rails, fencing and bollards, platforms, ladders, grates gates, doors, window guards, lintels, angles and framing. Capabilities include metal fabrication, punching, drilling, shearing, bending, forming, sawing, welding and cutting.","No","Success","5.0","","","","Metal Fabrication","","No. Hammel Misc. Metals, Inc. is a family-owned broad metal fabricator producing a wide range of metal products including doors, but it is not specialized like door suppliers such as Overly Door Co., Acudor Products, Inc., or voestalpine Roll Forming Corporation. The match with door suppliers is only partial due to this broader focus.","Hammel Misc. Metals, Inc. operates primarily as a custom metal fabricator based in Wisconsin, producing a variety of metal fabricated products such as stairs, rails, fencing, bollards, gates, doors, window guards, lintels, angles, and framing through processes like punching, drilling, shearing, bending, forming, sawing, welding, and cutting. There is no verified online presence including official website or LinkedIn company profile. Employee count and presence of Division 8 estimators are unknown. It is distinct from similarly named companies such as Miscellaneous Metals, Inc. found in Maryland. The company appears to be a small to mid-sized family business with limited digital footprint. Its relevance to door manufacturing is limited by its broader metal fabrication focus and partial ICP match with specialized door suppliers.","Hammel Misc. Metals, Inc.","Custom manufacturer of metal fabricated products. Products include stairs, rails, fencing and bollards, platforms, ladders, grates gates, doors, window guards, lintels, angles and framing. Capabilities include metal fabrication, punching, drilling, shearing, bending, forming, sawing, welding and cutting.","[]","0.0","False","Does not match ICP; No decision makers found",""
"David D. Snell Building Services Ltd.","https://www.thomasnet.com/company/david-d-snell-building-services-ltd-30697950/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=32","Mississauga, ON L5L5Z8","","Distributor*","$1 - 4.9 Mil Revenue","1992.0","","No","Failed","","","","","","","","","","","","","","","Out of range float values are not JSON compliant"
"Western Extrusions","https://www.thomasnet.com/company/western-extrusions-77334/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=32","Carrollton, TX 75006","/_sda/_next/image?url=https%3A%2F%2Fcdn.thomasnet.com%2Fritekit%2Fwesternextrusions.com.png&w=256&q=75","Custom Manufacturer*","$10 - 24.9 Mil Revenue","1979.0","Aluminum Extrusions","No","Success","9.0","https://www.linkedin.com/company/5631697/","https://www.westernextrusions.com/","501-1,000 (approx. 280 on LinkedIn)","Aluminum Extrusion Manufacturing / Wholesale Building Materials","No","No. Western Extrusions partially matches ICP as a supplier of aluminum extrusion components potentially used in door and window manufacturing but is not a direct door supplier like Overly Door Co., Acudor Products, or voestalpine Roll Forming Corporation.","Western Extrusions Corporation specializes in aluminum extrusions, fabrication, anodizing, painting, and thermal barriers, serving as a component supplier rather than a finished door manufacturer or direct door supplier. They have no explicit DIV 8 estimators on staff based on available information. They emphasize quality, environmental responsibility (Environmental Distinction award 2024), and customer service. Key leadership includes Mark Aldredge (VP Operations) and Alec Wells (Director of Finishing). The company's manufacturing outputs support door and window fabrication indirectly through extrusion products rather than actual door manufacturing or supplying.","Western Extrusions","Aluminum Extrusions","[{""name"": ""Mark Aldredge"", ""email"": """", ""company"": ""Western Extrusions"", ""title"": ""Vice President - Operations"", ""phone"": """", ""score"": ""8"", ""linkedin"": ""https://www.linkedin.com/in/mark-aldredge-670b1212b/""}, {""name"": ""Alec Wells"", ""email"": """", ""company"": ""Western Extrusions"", ""title"": ""Director of Finishing"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/alec-wells-941b443b/""}]","2.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"National Aircraft Service, Inc","https://www.thomasnet.com/company/national-aircraft-service-inc-30080454/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Tecumseh, MI 49286","","Manufacturer*","$1 Mil Revenue","1977.0","Offers structural and environmental system modifications that extend the useful life of transport category aircraft. Products include temperature control products, air cycle machine systems, flow control systems, cargo/vent door safety systems and NASI flight deck security cockpit doors. Certified FAA repair station.","No","Success","8.5","","http://www.nasisystems.com/","","Aerospace/Aviation","No","Yes, partially. National Aircraft Service, Inc produces door related aircraft systems, such as cargo/vent door safety systems and flight deck security cockpit doors, aligning partially with door suppliers like Overly Door Co. However, their overall product and service scope is broader, focusing on aircraft structural and environmental modifications rather than solely door manufacturing or supply.","National Aircraft Service, Inc is an FAA certified repair station specializing in structural and environmental modifications for transport category aircraft. Their product portfolio includes temperature control products, air cycle machine systems, flow control systems, cargo/vent door safety systems, and flight deck security cockpit doors. While they provide door-related safety systems, their primary focus is on aerospace modifications and systems integration rather than being a dedicated door supplier. No direct LinkedIn profile or verified key personnel information could be found, and employee count remains unknown.","National Aircraft Service, Inc","Offers structural and environmental system modifications that extend the useful life of transport category aircraft. Products include temperature control products, air cycle machine systems, flow control systems, cargo/vent door safety systems and NASI flight deck security cockpit doors. Certified FAA repair station.","[]","0.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Affordable Views","https://www.thomasnet.com/company/affordable-views-30807893/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Mount Shasta, CA 96067","","Custom Manufacturer*","","","Custom manufacturer of frames. Products include cubicle mounting, brackets, windows, doors, faux and wood window and casings.","No","Success","7.0","","","Under 10","Manufacturing, Construction Supply (Frames and Doors)","No","No, Affordable Views is a small, possibly family-owned regional manufacturer with a limited digital footprint and offline operations, and does not match the scale or presence of major door suppliers like Overly Door Co., Acudor Products, Inc., or voestalpine Roll Forming Corporation.","Affordable Views is a custom manufacturer specializing in frames including cubicle mounting brackets, windows, doors, and wood window casings. The company has no active website or LinkedIn profile and an estimated very small employee size (under 10). No Division 8 estimators or key decision-makers were found online, indicating limited online presence and likely local or regional operation.","Affordable Views","Custom manufacturer of frames. Products include cubicle mounting, brackets, windows, doors, faux and wood window and casings.","[]","0.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"Bacon, Henry, Building Materials, Inc.","https://www.thomasnet.com/company/bacon-henry-building-materials-inc-10028205/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Issaquah, WA 98027","","Manufacturer* , Custom Manufacturer, Distributor","","","Modular Wood Kitchen Cabinets, Steel Doors & Frames, Wood Doors, Millworks, Finish Hardware","No","Success","7.5","","","5 to 9","Building Materials, specializing in modular wood kitchen cabinets, steel doors & frames, wood doors, millworks, finish hardware","Likely, but not confirmed","Yes. The company is similar to other door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation due to overlapping product focus in doors and finish hardware.","Bacon, Henry, Building Materials, Inc. is a small building materials supplier based in Issaquah, WA, focusing on modular wood kitchen cabinets, steel doors and frames, wood doors, millworks, and finish hardware. Though no official website or LinkedIn company page was found, the company's product range aligns with door manufacturing and supply, suggesting relevance in this sector. Key decision-maker identified is Greg Ahrens, President. No confirmed Division 8 estimators identified but likely given product line. More detailed personnel and contact information require further research.","Bacon, Henry, Building Materials, Inc.","Modular Wood Kitchen Cabinets, Steel Doors & Frames, Wood Doors, Millworks, Finish Hardware.","[{""name"": ""Greg Ahrens"", ""email"": """", ""company"": ""Bacon, Henry, Building Materials, Inc."", ""title"": ""President"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/greg-ahrens-975117b3""}]","1.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Integral Windstorm Products LLC","https://www.thomasnet.com/company/integral-windstorm-products-llc-30730903/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Pompano Beach, FL 33063","","Distributor*","$1 Mil Revenue","2009.0","Distributor of doors. Products include aluminum, aluminum clad, mahogany entry, accordion, roll down and commercial storefront.","No","Failed","","","","","","","","","","","","","","","Server error '502 Bad Gateway' for url 'https://api.sixtyfour.ai/enrich-company'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/502"
"Bartels USA, Inc.","https://www.thomasnet.com/company/bartels-usa-inc-30311084/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Dania Beach, FL 33004","","Distributor*","$1 - 4.9 Mil Revenue","1999.0","Doors & architectural hardware from Germany.","No","Success","9.5","https://www.linkedin.com/company/bartels-doors-&-hardware","https://www.bartelsdoors.com/","51-200","Wholesale Building Materials","No","Yes, Bartels USA, Inc. closely aligns with comparable door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation due to their focus on premium German-engineered interior doors and architectural hardware aimed at the luxury, architectural segment.","Bartels USA, Inc., operating as Bartels Doors & Hardware, specializes in premium German-manufactured custom interior doors and architectural hardware with an emphasis on luxury design projects. The company offers a variety of door types including swing, sliding, glass, and barn doors, alongside high-quality hardware like levers and pull bars. Founded in 1999 and based in Dania Beach, FL, they have an estimated 51-200 employees and maintain an active online presence and showroom by appointment. They provide project management and CAD support targeting high-end customizable door solutions rather than mass production. No confirmed Division 8 estimators were identified on staff.","Bartels USA, Inc.","Doors & architectural hardware from Germany.","[{""name"": ""Sven D Hruby"", ""email"": """", ""company"": ""Bartels USA, Inc."", ""title"": ""President"", ""phone"": """", ""score"": ""8"", ""linkedin"": ""https://www.linkedin.com/in/svenhruby""}, {""name"": ""Heather Mroczkowski"", ""email"": """", ""company"": ""Bartels USA, Inc."", ""title"": ""US Operations & Brand Development"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/heather-mroczkowski-a0339367""}, {""name"": ""Klint Peacock"", ""email"": """", ""company"": ""Bartels USA, Inc."", ""title"": """", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}, {""name"": ""Flavia Tapia"", ""email"": """", ""company"": ""Bartels USA, Inc."", ""title"": """", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}]","4.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Willemse Glass Inc.","https://www.thomasnet.com/company/willemse-glass-inc-10042044/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Scappoose, OR 97056","","Custom Manufacturer* , Manufacturer, Service Company","$1 Mil Revenue","1991.0","Custom manufacturer of glass products and windows. Types include milgard windows, shower doors, mirrors, glass replacement units, tempered glass, laminated glass, acrylics, picture frame glass, table top glass, and glass shelving. Installation and replacement services are available.","No","Success","8.5","","https://www.willemseglassor.com","Likely small to medium-sized business (exact number unknown)","Custom glass product manufacturing and installation","No evidence of Division 8 estimators on staff","Partial - The company has some product overlap with door suppliers due to products like shower doors and windows but primarily focuses on glass products rather than full door manufacturing or supply.","Willemse Glass Inc. specializes in custom glass products and installation such as windows, shower doors, mirrors, and tempered glass. While there is some overlap with door suppliers due to shower doors and window products, they are primarily a glass manufacturing and installation firm, making their relevance to door manufacturing or supply partial but limited. No key personnel or estimators were identified, and no active LinkedIn company profile exists.","Willemse Glass Inc.","Custom manufacturer of glass products and windows. Types include milgard windows, shower doors, mirrors, glass replacement units, tempered glass, laminated glass, acrylics, picture frame glass, table top glass, and glass shelving. Installation and replacement services are available.","[]","0.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"Advanced Custom Engineered Structures","https://www.thomasnet.com/company/advanced-custom-engineered-structures-30725869/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Ronkonkoma, NY 11779","","Distributor*","$1 Mil Revenue","2012.0","Distributor of custom engineered industrial, commercial and residential doorway systems. Types of doors include industrial sectional doors, high speed doors, folding door with special panels, sliding doors, PVC curtains and strip doors, fire resistant doors, garage doors.","No","Success","2.5","","","","","","No, because Advanced Custom Engineered Structures operates primarily as a distributor rather than a manufacturer like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation. Additionally, lack of verified data about employee roles and company specifics prevents a strong ICP match.","Advanced Custom Engineered Structures is a distributor of custom engineered industrial, commercial, and residential doorway systems including multiple door types. Due to absence of verifiable data on official web presence, staffing, and key personnel, the company's manufacturing or supply standing remains unconfirmed, with likely limited digital footprint hindering research efforts. No evidence of DIV 8 estimators employed has been found.","Advanced Custom Engineered Structures","Distributor of custom engineered industrial, commercial and residential doorway systems. Types of doors include industrial sectional doors, high speed doors, folding door with special panels, sliding doors, PVC curtains and strip doors, fire resistant doors, garage doors.","[]","0.0","False","Does not match ICP; No decision makers found",""
"Snow Millie Import & Export Inc.","https://www.thomasnet.com/company/snow-millie-import-export-inc-30705446/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Markham, ON L3R1E2","","Distributor*","$1 Mil Revenue","","","No","Failed","","","","","","","","","","","","","","","Out of range float values are not JSON compliant"
"Sun Mountain, Inc.","https://www.thomasnet.com/company/sun-mountain-inc-30807748/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Berthoud, CO 80513","/_sda/_next/image?url=https%3A%2F%2Fcdn.thomasnet.com%2Fritekit%2Fsunmountaindoor.com.png&w=256&q=75","Manufacturer*","$10 - 24.9 Mil Revenue","","Manufacturer of wooden products for commercial and residential sectors. Architectural, interior, exterior, bi-folding, folding, sliding, French, pantry, cellar, glass, arched, contemporary, and colonial type of doors are available. Product such as flooring systems, mouldings, box beams, blocks, panels and stair parts are available.","No","Failed","","","","","","","","","","","","","","","Server error '502 Bad Gateway' for url 'https://api.sixtyfour.ai/enrich-company'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/502"
"Potomac View Energy","https://www.thomasnet.com/company/potomac-view-energy-30588808/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Sykesville, MD 21784","","Manufacturer* , Service Company","$1 Mil Revenue","2010.0","Manufacturer & installation of many types of doors including patio doors & entry doors.","No","Success","9.5","https://www.linkedin.com/company/potomac-view-energy","https://potomacviewenergy.com/","2-10 employees","Home Improvement specializing in energy efficient doors, windows, siding, insulation, and energy audits","No","No; Potomac View Energy differs from door suppliers like Overly Door Co., Acudor Products, Inc., and voestalpine Roll Forming Corporation because it primarily focuses on installation of custom energy-efficient doors and windows along with related home improvement services rather than manufacturing or supplying raw door products.","Potomac View Energy operates as a small, well-established home improvement company specializing in manufacturing and installation of energy efficient doors (including patio and entry doors), windows, siding, insulation, solar hot water heating, and energy audits. The company has strong local presence in Maryland, holds relevant licenses, and maintains an A+ BBB accreditation. The focus is more on installation and energy efficiency than on large-scale door manufacturing or Division 8 estimating services.","Potomac View Energy","Manufacturer & installation of many types of doors including patio doors & entry doors.","[{""name"": ""Chris Lawrence"", ""email"": """", ""company"": ""Potomac View Energy"", ""title"": ""Owner"", ""phone"": ""(410) 525-5851"", ""score"": ""9"", ""linkedin"": ""https://www.linkedin.com/in/chris-lawrence-4975152a""}, {""name"": ""Ricardo S. Parpana"", ""email"": """", ""company"": ""Potomac View Energy"", ""title"": ""Installation Manager"", ""phone"": """", ""score"": ""7"", ""linkedin"": """"}]","2.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"Select Millwork","https://www.thomasnet.com/company/select-millwork-1146339/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Plainwell, MI 49080","","Distributor* , Custom Manufacturer, Manufacturer","$1 - 4.9 Mil Revenue","1979.0","Distributor of hardwood doors & manufacturer of hardwood moulding.","No","Success","9.5","https://www.linkedin.com/company/select-millwork-inc","https://selectmillwork.com","Estimated 12 employees (small-sized company)","Hardwood doors distributor and hardwood moulding manufacturer (Construction industry)","No evidence found that Select Millwork employs Division 8 estimators on staff","Yes, the company closely matches other door suppliers like Overly Door Co. and Acudor Products, Inc. due to similar products and business model focused on hardwood door distribution and hardwood moulding manufacturing.","Select Millwork Inc is a Michigan-based small-sized company specializing in the distribution of hardwood doors and manufacturing of hardwood moulding. It focuses on lean manufacturing with quick turnover times, distributing primarily in Michigan and Minnesota. The company aligns well with typical hardwood door suppliers. Leadership includes Owner/President Bill Adams and other key operational personnel such as Shop Manager Nick Adams and Production Supervisor Mike Gowell. There is no evidence of Div 8 estimation roles currently employed. Contact information includes a general company phone number and email, with no public personal contact details for key individuals.","Select Millwork","Distributor of hardwood doors & manufacturer of hardwood moulding.","[{""name"": ""Bill Adams"", ""email"": """", ""company"": ""Select Millwork Inc"", ""title"": ""Owner/President"", ""phone"": """", ""score"": ""9"", ""linkedin"": ""https://www.linkedin.com/in/bill-adams-476ba1b""}, {""name"": ""Nick Adams"", ""email"": """", ""company"": ""Select Millwork Inc"", ""title"": ""Shop Manager"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/nick-adams-b854611b5""}, {""name"": ""Mike Gowell"", ""email"": """", ""company"": ""Select Millwork Inc"", ""title"": ""Production Supervisor"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/mike-gowell-00169a12a""}, {""name"": ""Robert Brenner"", ""email"": """", ""company"": ""Select Millwork Inc"", ""title"": ""Millwork role (CEO indicated)"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/robert-brenner-403b081a5""}]","4.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Driven By Style LLC","https://www.thomasnet.com/company/driven-by-style-llc-30874714/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Sacramento, CA 95826","","Distributor*","","2008.0","Distributor of automotive accessories, body kits and lighting. Products include suspensions, bumpers, wheels, carbon fiber doors, hoods, diffusers. Vehicle door caps, hatches, lug nuts, scoops, spacers, splitters, studs, vents and bushings are also available.","No","Success","9.0","https://www.linkedin.com/company/drivenbystyle","https://www.drivenbystyle.com","Approximately 6","Automotive Accessories Distributor and Manufacturer","No","No. Driven By Style LLC focuses on automotive aftermarket accessories such as body kits, lighting, suspensions, and carbon fiber parts, which differs fundamentally from door suppliers like Overly Door Co., Acudor Products, or voestalpine Roll Forming Corporation that manufacture or supply traditional doors and related products.","Driven By Style LLC is a small boutique distributor and manufacturer specializing in automotive accessories and aftermarket parts. The company does not manufacture traditional doors or supply door products and thus does not align with the core door manufacturing or supply chain ICP. The company operates primarily through e-commerce and drop shipping models and is not a traditional Division 8 doors supplier or employer of Div 8 estimators.","Driven By Style LLC","Distributor of automotive accessories, body kits and lighting. Products include suspensions, bumpers, wheels, carbon fiber doors, hoods, diffusers. Vehicle door caps, hatches, lug nuts, scoops, spacers, splitters, studs, vents and bushings are also available.","[{""name"": ""Craig Flango"", ""email"": """", ""company"": ""Driven By Style LLC"", ""title"": ""Director of Operations"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/craig-flango-49b7356""}, {""name"": ""Edward G. Flango"", ""email"": """", ""company"": ""Driven By Style LLC"", ""title"": ""Owner"", ""phone"": """", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Ted Tran"", ""email"": """", ""company"": ""Driven By Style LLC"", ""title"": ""Sales Manager"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}]","3.0","False","Good confidence score; Does not match ICP; No decision makers found",""
"Alumflo, Inc.","https://www.thomasnet.com/company/alumflo-inc-742361/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Saint Petersburg, FL 33714","","Custom Manufacturer* , Distributor, Service Company","$1 Mil Revenue","1982.0","Custom manufacturer of aluminum products for residential, commercial and industrial applications. Products include roofing panels, awnings, windows, doors, pool enclosures, screen and sun rooms, columns, mechanical railing and fencing systems.","No","Success","7.5","","https://www.alumfloinc.com/","20-49","Custom aluminum product manufacturing for residential, commercial, industrial applications","No","Yes, Alumflo, Inc. produces doors and related aluminum products, bearing similarity to door suppliers like Overly Door Co. and Acudor Products, Inc., though with a broader aluminum product portfolio beyond solely door supply.","Alumflo, Inc. is a custom manufacturer of aluminum products including roofing panels, windows, doors, awnings, pool enclosures, columns, mechanical railing and fencing systems, serving residential, commercial, and industrial markets. The company is partially similar to door suppliers but diversified beyond that niche. No confirmed Division 8 estimators have been identified on staff. Website is currently down, LinkedIn company profile inactive, and key executive contact information not publicly available. Physical address and phone number confirmed.","Alumflo, Inc.","Custom manufacturer of aluminum products for residential, commercial and industrial applications. Products include roofing panels, awnings, windows, doors, pool enclosures, screen and sun rooms, columns, mechanical railing and fencing systems.","[{""name"": ""Wanetta Rodriguez"", ""email"": """", ""company"": ""Alumflo, Inc."", ""title"": ""President and Treasurer"", ""phone"": ""(727) 527-8494"", ""score"": ""6"", ""linkedin"": """"}, {""name"": ""Mark Daniel"", ""email"": """", ""company"": ""Alumflo, Inc."", ""title"": ""Vice President"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}, {""name"": ""Steve Rodriguez"", ""email"": """", ""company"": ""Alumflo, Inc."", ""title"": ""Vice President"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}, {""name"": ""Eric Rodriguez"", ""email"": """", ""company"": ""Alumflo, Inc."", ""title"": ""Vice President"", ""phone"": """", ""score"": ""5"", ""linkedin"": """"}]","4.0","False","Good confidence score; Matches ICP; No decision makers found",""
"Star Lumber Co.","https://www.thomasnet.com/company/star-lumber-co-10036519/profile?cov=NA&format=json&heading=23639008&limit=2589&searchsource=suppliers&searchterm=Doors&what=Doors&which=prod&coverage_area=NA&pg=33","Imperial, MO 63052","/_sda/_next/image?url=https%3A%2F%2Fcdn.thomasnet.com%2Fritekit%2Fstarlumber.com.png&w=256&q=75","Distributor* , Service Company","$1 Mil Revenue","1954.0","Prefabricated Roof Trusses, Retail Lumber, Building Mat., Remodeling","No","Success","8.5","https://www.linkedin.com/company/star-lumber","https://www.starlumber.com","201-500","Construction, building materials, remodeling supplies","No confirmed Div 8 estimators found; presence of floor covering estimators and commercial sales estimators identified","No; company is a broad-based building materials supplier, not a specialized door supplier like Overly Door Co., Acudor Products, or voestalpine Roll Forming Corporation","Star Lumber Co. is a mid-sized regional building materials supplier established over 80 years ago, offering prefabricated roof trusses, retail lumber, remodeling supplies, commercial flooring, millwork, cabinets, windows, doors, and more. Although they employ estimators such as Rob Myers (Commercial Sales Estimator) who might handle door-related materials, there is no explicit confirmation of Div 8 estimators. The company overlaps with door suppliers only partially as it is a broad construction materials supplier, not a focused door manufacturer or specialist.","Star Lumber Co.","Prefabricated Roof Trusses, Retail Lumber, Building Materials, Remodeling, Commercial Flooring.","[{""name"": ""Patrick Goebel"", ""email"": """", ""company"": ""Star Lumber Co."", ""title"": ""President"", ""phone"": """", ""score"": ""7"", ""linkedin"": ""https://www.linkedin.com/in/patrick-goebel-868a0b6""}, {""name"": ""Jason Hermanski"", ""email"": """", ""company"": ""Star Lumber Co."", ""title"": """", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/jason-hermanski-689b341""}, {""name"": ""Rob Myers"", ""email"": """", ""company"": ""Star Lumber Co."", ""title"": ""Commercial Sales Estimator"", ""phone"": """", ""score"": ""8"", ""linkedin"": ""https://www.linkedin.com/in/rob-myers-717b5332""}, {""name"": ""Alicia McKee"", ""email"": """", ""company"": ""Star Lumber Co."", ""title"": ""Estimator and Countertop Templator"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/aliciamckee86""}, {""name"": ""Emily L."", ""email"": """", ""company"": ""Star Lumber Co."", ""title"": ""Residential Flooring Estimator"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/emily-l-2b16b2a1""}, {""name"": ""Evan Theis"", ""email"": """", ""company"": ""Star Lumber Co."", ""title"": ""Commercial Flooring Estimator"", ""phone"": """", ""score"": ""6"", ""linkedin"": ""https://www.linkedin.com/in/evan-theis-6300911b4""}]","6.0","False","Good confidence score; Does not match ICP; No decision makers found",""
